formula,target
As1 Cu1 O4 Tl2,8
C16 H48 N4 Sb2 Te5,20
Ca2.84 Fe1.61 O12 Si2.8,4
Co1 Cu1 Rb1 S2,3
Co2 Ga1 Sm1,6
C19 H2 O19 Os6,20
O9 Ta3,8
Ba3 F1 La1 Na1 O12 P3,14
P9 Zr14,20
Li1.01 Mn1.49 Ni0.51 O4,3
Dy1 Ga1 Se3,5
Al5.82 Mg2 O30 Si9.18 Sr0.91,7
Ge4 K6 Nb6 O26,9
F13 O9 Pb3 Ta5,17
Au2.16 Sn1.84 Sr1,5
Ga10.95 La0.83 Mg1 O19,12
Ba2 Ca0.841 Cu2 O6.5 Tl1.159,7
Hf7.5 Mo5.5 Se1,5
Ca0.75 Eu0.2 O4 W1,3
Ba1.5 Cu3 La0.75 O7 Y0.75,7
Ni6 Si6 Y1,8
B1 Fe14 Th1 Y1,9
Cd1 Ce1 Ni4,3
Eu1 In2 Se4,4
Ba1 In2 Te4,3
Lu2.132 O6.934 Ti1.868,4
Ge0.9375 Sb0.0725,6
Al3 Ca2.25 O14 Si2 Sr0.75 Ta1,7
Ca3 Cu8 Sn4,7
Bi1.59 Gd5 Si2.41,5
C2 Hg1 I1 K1 N2,5
Cl3 O12 Se4 Sr4 Yb1,13
Ge1 Ho1 Mn1,3
Bi5 I1 O7,8
Ca0.33 Dy0.0201 La0.6499 Mn0.9 O3 V0.1,4
Cu0.2 La0.962 Mn0.8 O3,4
Mg1 S4 Y2,7
Fe2.2 Li0.05 Mn2.14 Nb1.54 O32 Sn1.77 Ta7.38 Ti0.76,7
Ge1 Si1 V6,2
Al2 Ca0.97 O8 Si2,14
Ce2 Ge5 Pd3,6
H8 Ba1 O5,8
Bi1.5 Nb1.5 O6.805 Zn0.806,4
Al8 Fe4 Tb1,4
Ba2 Ge4 Ir4 Mg1,6
Re3 S6 Tl2,12
O12 S3 Ti2,7
Cu0.2 Fe0.8 Nd0.5 O2.96 Sr0.5,3
Co3 Ga1 Nb2,3
C2 H16 La1 N11 O17,20
H6 N3 P1 S1,11
Al1.86 Ca0.86 Na0.14 O8 Si2.14,20
B6 Ba3 O16 Si2,15
Ni6 Se5,20
Fe4 N0.94,2
Be12 Fe1,4
Co8 Mn2 Zn10,2
Ba0.2 Bi1.956 Mn4 O10,7
Dy5 Ni1 Pb3,4
H10 Nd1 O14 P3,20
Ca10 F2 O24 P3.6 V2.4,7
Ba3 O9 Pr1 Ru2,6
Co1 Cu1 Ni1 S4,3
Co1 Sb2 Tb5,6
B18 Cs2 O28,14
Cu0.858 In0.97 Mn0.2 Se1.96,3
As0.9 Ga0.9 S0.1 Zn0.1,2
Eu1 Ga2,2
B2 Ru3 Sm1,3
O2 V0.13 Zr0.87,2
Co1 O3 Pr0.5 Sr0.5,4
Co1 Zr3,3
Fe1 N0.0324,2
Co0.3 La5 Si2.7,4
Ba1.5 Cu3 La1.5 O7.02,7
H1 B3 Mn5 O10,20
F8 Na2 U1,3
Ga1.24 Sb2.77 Y5,6
Ba1 Nb7 O33 P6,10
Cr0.7 La1 Ni0.3 O4 Sr1,4
Ce2 Cr1 N3,4
S2 U1,4
Li8 Mg1 Si6,20
In2 Sb6 Sr5,7
Er3 In1 S6,11
B4 Gd1 Mn1,6
Bi7.68 O12.16 Ti0.32,5
Ca0.2 Mn1 O2.923 Pr0.8,4
Ce2 In1 Pd2,3
Fe0.9 N2 W1,3
C2 Fe17 Gd2,6
H50 N10 O46 W12,20
Br14 Cs2 W6,6
Cs1 F4 V1,6
Cr6 P4 U1,5
Ga8.3 K7.968 Se32 Sn7.7,14
Fe1 S0.67 Se1.33,2
Cu1 Ga1 La1.02 O5 Sr0.98,6
Mn2 Ni3 Th1,3
Br8 Fe7 O18 Sb10,20
Ca1 Ge1 O5 Ti0.954 Zr0.046,8
Al1.983 Fe0.291 Mg0.727 O4,3
Al1 Nd0.3 O3 Tb0.7,4
Cu1 Ni0.5 O2 Sn0.5,3
Ba0.5 Ca1.5 N6 O3 Si5,19
Co4.75 Gd1 Ge0.25,3
Gd1 Mo5 O8,14
H46 Na4 Ni1 O51 V10,20
Cs5 Te26 Zr5,20
H16 Al6 O28 P4 Zn0.927,20
Fe4 Nd1 Tb1,2
N1 Ni3,3
Fe1.9 Ni1.1 P1,4
Li1 O12 P3 Sn0.8 Ti1.2,5
Cs8 Ge133.2 Li2.8 Na16,5
Pt12 Si5,10
B1 K3 O13 Sb4,20
Gd3 O7 Re1,9
B4 Cs4 Mg4 O12,20
B4 Gd0.7 Ho0.3 Rh4,3
Al8 Cr4 Gd1,4
Ce3 Ge5 Pd14,15
Co2 Pd1 Se12 Ta4,10
Nb6.74 S4 Ta5.26,16
N2 U1 Zr1,2
Mo2 O8 Pr1 Rb1,5
Ca3.7 Mg13.8 Zn28.2,11
La1 P2 Pt8,6
Mn0.55 Rh1 Sb0.45,3
B4 Cl5 La4,7
B4 Br1 Eu6 O12,8
Ga2 U1,2
Cu2 Fe1 S8 Sn3,3
Bi0.85 Fe1 Nd0.15 O3,4
Br5 Dy2 Li1,5
Fe0.95 Ni2.05 S4,3
Ba2 Ca1.84 Cu3 O8.517 Rb0.315 Tl0.845,10
H20 N8 O12 P4,20
N0.81 Pb1 Sr3,3
Ba3 Br1.64 Cl0.36 O6 Te2,6
Al0.993 Cs2 F6 Mn0.007 Na1,7
Cr0.5 La0.8 Mn0.5 O4 Sr1.2,4
Mn2 Ti0.5 Zr0.5,3
La1 Mn1 O3.71 Sr1,5
Li0.96 Ni1.04 O2,3
C2 La0.53 Tb0.47,2
H1 Ho1 Se1,3
Ge1 Pd1 Yb1,10
La5 Tl3,4
Al0.04 La0.7 Mn0.96 O3 Sr0.3,3
Al0.2 Ga1.8 O3,5
Cr2 Cu0.5 Ga0.5 S4,3
In2 O14 P4 Sr1,11
Gd2 Hf0.4 O7 Ti1.6,2
Co0.555 Se8 Ti4,11
Se2 U1,4
H6 Ga1 N1 O6 P2,10
Mo2 Re1 Te4,3
As2 F8 K2 O2,7
Ba1 Mn1 Sb2,4
C24 H60 N4 Na4 O2 Si4,20
Fe0.4 Ge2 Tb1,4
Cu1.2 Ga0.8 Zr1,7
Nb0.5 O3 Sr1 Yb0.5,6
La2 O5 Si1,8
Ca1.37 Eu1.63 Ni2 Zn2.93,6
Ni3 Rb2 S4,4
Bi0.5 Fe0.5 Mn0.5 Nd0.5 O3,4
Cu12 K6 S15 U2,5
B6 Co21 U2,5
Al2 K2 O24 P8,11
Ag40 In114 Li278,20
Li8 O6 Sn1,4
Cd2 Dy1,2
H1 B1 Na2 O3,7
Br1 Cu3 Nd1 O8 Se2,8
Ce2.667 Te4,2
Au2.392 Cu1.608 P10 Sn1,4
H2 Al5 As4 Na3 O20,14
Eu1 Na2 Se4 Si1,9
Cr1 Cu1 S1.6 Se2.4 Sn1,3
Al1 Cu1 La1 Ni3,3
Li1 Mn1.5 Ni0.5 O3.79,3
Er1 Li1 Sn2,4
Ca1 Ge3,4
Co0.95 O2.68 Sr1 V0.05,6
C3 Cr1 K3 N3 O4,15
Cu0.21 Ni2.79 Ti1,4
Ba0.78 Sn3 Sr0.22,2
Fe1 Gd0.05 O3 Sm0.95,4
Gd1 K1 S2,3
Al0.008 In0.032 La0.7 Mn0.96 O3 Sr0.3,3
Ca0.9 Eu0.1 Mn1 O3,4
Cd3.45458 Cu0.36364 Ge0.18182 Te4.00004,2
Ba2 Fe1 Se3,6
B2 Co2 O5,9
Fe2 Hf0.5 Ta0.5,3
Ge1 Si1 Th2,2
Ca0.844 F2.156 Sc0.156,4
Ce1 Cs2 Ge3 O9,5
H3 Pu1,3
Ba2 Ca0.1 Fe3 O8.077 Y0.9,9
Al12 Co3.5 I10 Na5 O48 Si12,9
Mo2 O13 P3 Tl1,20
Se3 Ta1 Tl1,5
Ba0.97 Eu0.03 Mg1 Na2 O8 P2,5
Ga0.23 Si0.77 Sr1,2
Dy1 Mn4 Tm1,3
Os2 Y1,3
B1 Ce1.86 Fe14 Zr0.14,9
H2 O4 P1 Rb0.5 Tl0.5,9
O3 Pb0.91 Sr0.06 Ti0.5 Zr0.5,5
Bi2.14 Ca0.4 Cu1 O6 Pb0.19 Sr1.02,6
Ba1 Dy0.1 O3 Zr0.9,3
K0.93 Na0.07 Nb1 O3,4
C0.33 Al1 Ni3,3
Cs2 Ni3 Se4,4
Mg2 Pd1,3
Co1 Nd1 O6 Pb1 Sb1,6
O6 P2 Pd1,4
Ba5 Sn3,4
Co0.5 Mn0.5 O4 Pr1 Sr1,4
Bi1 N1 O5 Sr1,9
Ba0.25 O3 Sn1 Sr0.75,4
Bi2 Se0.3 Te2.7,3
Cu0.2 Fe2 O4 Zn0.8,3
Re2 Sc3 Si4,10
H1 O4 Rb1 S0.822 Se0.178,20
Fe2 K3 O4,5
Fe0.6 La0.834 O3 Ti0.4,4
Gd0.04 Na1.88 O7 P2 Zn1,7
K2 Li6 O8 Pb2,9
O2 Th0.19 U0.81,2
O2 Rb1 Tm1,3
C2 Ta1 U1,2
Gd4 Ge1 I6,11
C3 H6 F6 N1 Na1 O6 S2,14
Al3 B0.5 Ta5,4
Bi0.6 Fe0.6 O3 Pb0.4 Ti0.4,4
F6 K2 Na1 Tl1,4
Co3 O8 P2,7
Cs1 Se2 Yb1,3
Ga0.9 In1 Se2 Tl0.1,3
Co5 Gd1 P3,9
C0.1 Cu1 Mn3 N0.9,3
Ca1 Fe1 La2 Ni1 O9 Sb1,6
Cr2 Ga0.6 Se4 Zn0.1,3
Er4.32 Rh6 Sn18.68,10
Mo0.176 O7.88 V0.24 W1.584 Zr1,6
O7 Ru2 Yb2,4
H6 Cr1 K3 O6,4
Mg0.5 O5 P1 Ti1,8
Al0.03 Fe2.616 O4 Ti0.354,3
Ca1 Ge2 Pd2,3
Co1 Er8 In3,6
B1 Ba1 S4 Sb1,6
B2 Ba1.08 K0.92 O6 Tb0.98,4
Ca0.92 La0.08 Mn1 O3,4
Al2 Ce0.8 Eu0.2,2
In4 O23 P6 Pb2,18
Bi0.4 Co0.4 O3 Pb0.6 V0.6,4
Cl1 Cu1 S0.94 Te1.06,4
In1.5 La1 Ni0.5,2
Cl0.948 K0.974 O4,5
Li0.25 Ni1.05 O2,3
As0.1 Se0.9 Sm1,2
Cu56.48 Li107 Si60.36,20
Al4.8 Cs1.1 O96 Si44.8,5
H4 Cl2 Co1 O2,4
H3 Fe3 O11 P2,11
Li2.667 Ni0.667 O4 Ru0.667,3
Cd1 Mo1 O6 P1,9
Ca5 Mn1 Pb3,4
Ba1 S3,3
Al1 Na1 O8 Si3,5
As0.897 Nb1.126 Ta1.376,6
B1 Ge3 V5,4
K4 O19 S4 V2,20
Eu1 I4 La1,4
Ge2 Li4 Zr1,4
Ba2 Ca2 Cu3 Hg0.79 O8.603 Re0.132,10
B1 Cd1.21 O3 Zn0.29,17
Ag1.64 Fe1.36 O12 P3 Zn1.64,12
Fe1 La0.6 O3 Pr0.4,4
Ag2 Hg1 S2,3
C4 H6 K3 O13 V1,20
Al8 Ce1 Co1.71 Ni0.27,12
Er0.75 Mn2 Pr0.25,3
Ba1 Fe1 O4 Y1,11
Cl2 V1,2
Cs1 F3.15 O2.85 Ti2,3
Ca7.68 Eu0.5 La0.5 O28 P7 Zn1,17
La1 Mg0.5 Mn0.5 O3,4
K5 Sb4,5
Cl6 Pd1 Se2,5
As0.3 Ga1 Sb0.7,2
La0.1 Mg2 Y0.9,3
In1 Pd2 Y1,3
Am0.128 Pu0.872,1
Ga1 O4 Rb1 Si1,14
F3 K0.964 Li0.036 Mn1,3
Co1 Ge0.15 Mn1 Si0.85,3
Ag1 Mg1 Y1,4
Rb3 Sb1 Se4,6
Ni3.39 Sn4,5
Al5.8 Dy2 Fe11.2,5
Na2 Se1,2
Er2 Mg2 Ru1,3
C1 H24.4 K7.2 N13.2 Ni3,8
Ba6 Mn2 Na2 Nb2 O17,11
Ge1 Lu1,2
Ca0.9 La0.1 Mn0.8 O3 Ti0.2,4
Ce0.1 Co1 O2.75 Sr0.9,3
Cl0.5 Cu2 Fe10 K3 Mg0.5 S13,7
Al1 Cl4 Sb2 Se2,18
O4 V1 Yb1,3
Ca0.97 Fe0.014 Mg1.016 O6 Si2,6
B1 Nd1 Pd3,3
Ag4 As5.78 S15 Sb1.22 Tl5,20
Eu0.9 Gd1.1 Ge3 Mg3 O12,4
Ga2 Ge1 Pb1 S6,11
Gd10.704 S16,2
Cu2 Sn1 Te3,2
O14 P4 Pb1 V2,12
Co4 Nb2 P3,10
Mo2 Na1 Nd1 O8,3
As1.5 Cd4 I3 P0.5,5
Cu1 Er1 In1,4
Al2 Mg0.9 Mn0.1 O4,3
Al1.628 Ca2.985 Fe0.364 O12 Si3,4
Ni1.66 P2 Y1,3
Cl1 Fe1 O5 Te2,18
Al0.4 Ni2 Si0.6,3
Eu2 Re6 S11,5
Dy0.08 Pd0.92,1
Co0.1 La0.7 Mn0.9 O3 Pb0.3,3
Cl1 K1 O4,5
Bi2 Fe3.25 Mn0.75 O9.16,8
H4 K4 Mo3 O17,20
H8 B6 O14 Sr1,20
In1 Sm1,2
F1 Li1 N3 Sr2 Ta1,8
P1 Se7 Tl1 V6,4
Al1 Hf1 Zn1,2
Ca2 Eu0.4 La0.6 O6 Ta1,6
C6 N6 Ni2 Os1,4
Al0.75 B14 Mg0.78,7
Cl9 N7 P6,20
Bi4 Fe1 Se8 Sn1,8
Br5 Cs1 Hg2,8
Nd1 O6.81 Pb1 Ru2,4
Al1 Ca0.9 Fe3 O7,20
Fe0.829502 Ga0.169898 Tb0.0006,1
H4 B1 Li1,5
Mo5 Nd1 O8,14
C4 Fe1 Hg1 N4 S4,5
Ca9 Sb9 Zn4.5,13
Al5.175 Ca8.393 Fe0.45 Na0.875 O18 Si0.375,18
O3.5192 Ti3.32,2
B1 Ce0.5 Fe14 Nd1.5,9
Ca1 Ge2 Pt1,6
Fe3 Mo5 Si2,11
C3 H6 Mn1 N4 O1 S3,18
O1 Pt1,2
Ba0.6 Ir1 O6 Sr1.4 Y1,6
Cl5 Dy2 Li1,5
Co5.06 Li5.88 O28 P8,20
Co3 Si1,2
Ce12 In1 Pt7,7
B2 Os1 Ta2,3
K1 P1 Pd1 S4,6
Co5.5 Fe5.5 Sm1 Ti1,4
C1 Ag1 K1 O3,5
Al1 Cr1.818 V0.182,2
C1 Dy1 Fe2 Si1,4
N2 Sm1 U1,2
Al0.3 Ba1.5 Cu2.7 Nd2 O8.8 Th0.5,8
Co0.8 La1 Nb0.2 O3,4
Co1 Ge1 V1,3
K1 Nb3 O15 P3,20
Ag1 Mo6 S8,4
Li1.09 Mn1.91 O3.992,3
Ba2 Cl2 Mn1 O6 Se2,6
Al8 Dy1 Mn4,4
Fe0.85 Ge0.15,1
Cs2 P2 Se6 Zn1,11
O3 Ti0.6 V1.4,2
Ga1 Ni1 Ti1,4
Fe2 Mg1 O4,3
Fe1 Mn2 Mo1 O6,7
Ni9 Pr1 Si2,4
La2 O8 S2 Ta2 Zr1,11
Cr0.5 La0.1 Mn0.5 Nd0.9 O3.019,4
Ba2 Ca1.45 Cu2 O6.95 Tl1.55,7
  H1.57 Al0.65 Ca0.17 F0.43 Fe4.58 K0.27 Mg0.06 Mn0.3 Na2.49 O23.57 Si7.35 Ti0.06,17
Ca13 F43 Y6,12
Ba0.23 Co1 O2.5 Pr0.5 Sr0.25,3
Co4 In0.05 Sb12,3
Fe10.5 Gd1 V1.5,4
Cl6 Sn1 Tl2,3
Bi2.06 Ca1.24 Cu2 O8 Sr1.7,8
Ge2 Pr1,2
Bi1 Lu1 Te3,3
Ba1.2 Cu3 O7.11 Pr1.8,9
Bi0.7 Fe1 La0.1 O2.9 Pb0.2,3
Re6 Se12 Tl4,12
Co1 Na0.77 O2,4
Li1 Mg1 O4 P1,6
Al5.76 Au7.24 Sr1,3
Fe0.5 Mg0.5 O5 Ti2,5
Re3 Si5 Tb2,6
Mo8.8 P7 V3.2,20
Ni1.078 Sn1 Ti1,4
H5 N1 O8 P2 Zn2,14
Fe1 Ir1 O4 Sr2,4
Ba0.98 Fe11.93 O18.84,11
Au0.93 Sn0.07,1
Ni2 O12 P4,10
O8.61 U2.24 Y1.76,3
Cr2 Nb1,3
P8 Rb3,7
Ba1.6 Cu3 Nd1 O6.94 Sr0.4,9
C2 Bi2 Ca0.9 Eu0.05 O8 Tb0.05,6
Bi1.9 Fe1.1 O7 Sb1,5
Ni1 Te1,2
Ba0.27 O3 Sr0.729 Ti0.202 Zr0.802,4
Bi0.6 Pd3 Se0.4,3
F1 Li1,2
As8 O18 Th1,14
Co4.31 Er0.85 Si0.99,4
Nd0.5 O1.75 Zr0.5,2
I5 Sb1 Se2 Sn3,7
H1 Cl1 Sc1,3
Pt0.7 Re0.3,1
Cl6 In0.5 Li2.5 Zr0.5,6
Co2 Si7 Yb2.5,12
La1.67 Ni1 O3.8 Sr0.33,4
Sb3 Tb0.99 V0.97,5
Be1 Ca1 Gd2 O5,7
Co2 In1 Tb1,4
Ga2.32 Gd0.833,4
C9 H24 Ag1 Cl1 N6 S3,20
Si3 Ti2.92 V2.08,3
In2.67 S4,3
Ba3 Fe2 O21 Ta6,6
Ni16 Si7 Ti6,5
Cu4 Sn4 Tb3,5
Gd1 Ge0.9 Si0.1 Ti1,3
Bi1 I3 O9,13
B7.81 K7.85 Si38.19,5
O9 Ta2 Zn4,16
Fe0.181 Mg1.819 O4 Si1,6
C24 N3 O16 Re0.4 Zr3,8
As6 Ba4 O25 U2,20
Cs3 Mo4 Na1 O16 Zn2,6
Al0.44 N0.37 Nb0.56 O0.38,2
Ca1 Ge2 Ir2,3
C1 Fe1 Mn1 O9 Sr4,10
C1 Cs1 N1 S1,4
Co0.7 Li1 Mn0.15 Ni0.15 O2,3
Ca5 Ir1,4
Co1.7 Ge1,3
C2 Ba0.04 Ca0.86 La0.42 Na0.42 O6 Sr0.26,8
Fe1 La1 Si2,4
H5 Cs4 O16 P1 S3,13
Ce0.11 Cu2.02 Ho2.64 In0.98 O9 Sr1.25,8
Er1 F7 Pt1,9
Al7.6 Fe4.4 Lu1,4
Al6 Fe6 Sc1,4
Ce6 Mg23 Si1,6
Ba6 In2 S10,7
C9 Co3 O9 Se1,20
Bi0.4 Ca0.4 Mo1 O4,9
Ba8 Cd4 Ge40,5
O1.7 Y0.214 Zr0.786,3
Cd0.73 Cu0.27 O6 V2,5
Ba2 Cu1.04 O5.84 Tl1.96,6
Co5 Y1,3
Hg1 Tm1,2
Ba1 In0.5 O3 Sb0.5,3
Fe17 N2.52 Nd2,7
O6 Sr3 W1,20
C6 H24 Cl5 Cu1 N3,20
H12 Mg1 O14 Se2 Tl2,16
K1 Mg0.5 Mo2 O8 Zr0.5,5
Na1 P2 S6 Sc1,6
Co0.5 Cu0.4 Fe2 Ni0.1 O4,3
Ba1 Ca0.12 Co2 Nd0.88 O5.5,11
Ca3 Li4 N6 Si2,6
Ag3 P7 Sn1,7
Li1 Ni0.667 O2 Sb0.333,3
Ga4 Ni3,3
Co1 La10 O26.5 Si5,10
F15 Ga3 In14 O8 Pt2,12
Ce0.7 La0.1 O2 Pr0.1 Sm0.1,2
Al10.33 Ba0.62 Mg0.67 O17,10
Co0.5 Li1 S4 Sn1.5,3
Pt5 Si1 Tl1,4
Ba0.84 Fe9.36 K0.06 Mg0.31 Na0.06 O19 Sr0.05 Ti2.33,11
Cu0.97 Sn0.03,1
H4 Na2 O13 Si4 Sn0.2 Zr0.8,13
Co4 O10.52 Sr3 Y1,10
Ba1.9 Ca0.4 Cu3 Nd0.1 O7 Y0.6,9
Al4.08 Fe12.92 Tb2,5
Mo0.98 N1,4
La3 Sb5 Ti1,4
Ce11 Ge4.74 In5.26,9
Cs1 P2 Pr1 S7,11
Al4 Pr1,3
In1.7 Li0.3,1
La0.402 Li0.368 O3 Sr0.23 Ti1,3
C2 F2 Na3 O6 Y1,15
Fe1.45 Mn2.55 O16 Si2 Sn7,9
Fe17 N2.85 Nd2,6
Al0.1 Ca0.78 Cr0.09 Fe0.05 Mg0.83 Na0.18 O6 Si1.97,7
H1 Li3 O4 Te1,7
Al2 Cl1 F25 Sr10,7
O7 Pb2 Y2,2
Bi0.5 Nb3 S4,4
Ca2.49 Nd7.51 O25.75 Si6,7
C60 K1,17
Cu4 Ge4 Sm3,5
Fe2.08 O4 Si0.92,3
Co0.72 Ni0.28 Zr1,2
Co4 Ti1 Zr1,2
Ca0.007 Cr0.337 Fe0.337 Mg0.98 Mn0.337 O4 Si1,6
As1 Ca1 F1 Mg1 O4,8
Bi0.5 K0.15 Na0.35 O3 Ti1,4
Ga4 Ni1 Tm1,5
Mo1 Na1 O6 P1,18
In11 La5 Ni6,9
Fe5.38 Gd0.615 Si0.39,4
Al0.94 Cr0.06 Nb1 O4,6
Cu1 Nd2 O6 Ti1,4
Au2 Nd1 Si2,3
Cd0.044 In0.956,1
Be13 Er1,3
Mg1 Pb1 Sr1,3
Fe2 S4 Si1,6
Co1 Fe1 Ho2 O6,4
Dy2 Te1,9
C11 Dy7 Ru2,20
La1.85 O7 Ti2 Y0.15,20
Fe1 Ge0.11 Mn1 P0.63 Si0.26,4
Ca0.8 Mg1.2 O6 Si2,6
H0.37 Eu1 F1.64,2
In1.33 Mn0.67 Tb1,2
F1 Na3 O4 W1,7
Al0.024 Ca0.3 In0.016 La0.7 Mn0.96 O3,4
Ag1 Pr1 Sb2,4
Cl3 Cs1 Tl0.89,13
Ca1.5 Eu3 O7 Sn0.5,12
Al1 Nb2,5
F6 Fe1 Na3,10
As1 Mn1 Nd0.95 O1 Sr0.05,4
H4 Al1 F5 O2 Zn1,6
As0.97 Se0.03 Sn1,2
Ba6 Cu3 O10.44 Y1,7
Ir0.67 Na0.89 O2 Zn0.33,3
Co8 Ru1 S8,4
Fe1 Mo0.94 O6 Sr2,5
Al1 Co2 V1,3
Al3.334 Ca20.004 Ga20.004 O55.011,16
Al0.8 Mg0.2 Sc1,2
C4 H18 Co1 N7 O8,20
Cr3 O1,2
Ce3 Cu1 Ge1 S7,6
Be1 Ca1 O5 Pr2,7
Co0.5 Fe0.5 Rh2 S4,3
C4 H16 Br0.39 I0.61 K1 N8 S4,20
K2 O8 P2 Te2,14
Na1 P2 S6 Yb1,10
C0.7 In1 La3,3
Ba1 Cu4 Fe1 La4 O12.96,8
Ag1 O4 Tc1,3
H24 B2 Cr2 F12 N8,13
H1 F1 Mn2 O4 S1,6
Ba3 N1 Sb1,3
Be17 Zr2,5
H2 I3 O9 Rb1,20
Cs1 O12 Se2 V3,8
Br1 N17 Nd10 O9 Si10,16
Co0.3 Fe0.7 Li1 O2,3
Li0.9 Ni1.1 O2,3
Na5 P4 Sr1 Ta1,5
Ba2 Ca1 O6 Os1,4
Bi1 K1 Se2,2
B2 O24 S6 Yb2,17
Al1 Pr1 Si1,2
Cu1.05 In1.03 Te1.92,3
Ca0.76 Cd1 Sb2 Yb1.24,5
Co4 P2.4 Si1.6,2
O2 Sn0.904,2
Ag4 Ga7 Tb3,6
Cu2 K1 Sb1 Se3,14
O1.95 Sc0.1 Zr0.9,2
F6 Li2 Ru1,4
Cr0.5 Cu1 Hg0.5 O4.88 Sr2,9
Ba0.6 Co2.4 Fe1.6 Sb12,3
Co1 Rh2 Se4,4
Ca1 Cu3 Mn2 O12 Ru2,4
Al3 Lu10 Ru1,5
Al1 B14 Yb1,7
Cr1 F5 Mn1,5
Cd23 Th6,5
H26.8 Al9.04 Ca4.52 O85.4 Si26.96,20
Ge1 Sr1,2
C6 K3 N6 Rh1,9
Ba1 In0.05 O2.97 Yb0.05 Zr0.9,3
Ag6.92 As1.38 Cu1.14 Hg0.9 Pb6.82 S48 Sb22.84,20
Dy6 Fe23,5
H2 As2 Ba1 O9 Zn2,16
O1 Sm1,2
F6 K1 Rb2 Ti1,4
Co3 Ti1,2
P1 Se1 Th1,3
B4 Mn3 Mo3,3
Cd45 Dy11,18
Bi0.3 Pb0.4 S1 Tl0.3,2
As1 Cu1 K2,3
Al0.1 Er1 Fe0.9 O3,4
O18 Pb2 Se5 V3,17
Li10.35 P1.65 S12 Si1.35,9
Ag1 I1,3
Hg4 O9 Se4,17
Eu1 O14 P5,20
Ca2 Cl2 Ni1 O10 Te4,10
Na1 Nb1 O2,3
H3 Cs1 Na2 O12 S3,9
Al7 Ce1 Fe2 Mg1,12
Cu4 Ge2 Hf3,4
Fe3 Ho2 Si5,6
Cu0.21 Ga0.05 La0.2 Ni0.74 O4.21 Pr1.8,5
Cr1 Nd2 O6,6
  H3.62 Al6.11 B3 Ca0.11 F0.02 Fe0.78 K0.003 Mg2.09 Mn0.006 Na0.68 O30.98 Si5.96 Ti0.042 V0.069 Zn0.009,14
Fe0.03 Ni0.97 Ti0.885,6
Gd3 I3 Mn1,7
Ca1 Nb2 O7 Y1,4
C4 Sc3,9
Eu1 Mg1 Pd1,3
Ba0.8 Co5.188 O19 Sr0.2 Ti6.76,11
Ca0.7 Cu2 La1.9 O6.044 Sr0.4,6
As6 Cu7 O24 Pb2,20
Cr0.113 Fe0.452 Mn0.565 Sb1,3
B6 Cs2 O10,9
Bi0.15 Fe0.15 O3 Sr0.85 Ti0.85,3
Ca1.15 Ge3 Na3.7 O9,15
Cu1 Mg0.5 Mn1.5 O4,5
Ba0.47 Cu1 N1 Sr0.53,5
Np1 Ru2,2
Bi1 Cu3 I1 O8 Se2,8
Bi2.34 La0.33 O5 U0.33,5
Fe3 Gd0.2 Y0.8,5
Ce1 K1 S2,3
Ge6 Pr3 Pt4,13
C6 F6 Na4 O12 Sn4,16
Eu0.2 O1.9 Zr0.8,2
Cu0.938 In1 Se2,3
Cd3 O10 P2 Te1,16
Ba1 Ca1 Fe4 O7,7
Bi3 Cu1 La5,4
Fe1 Nd0.4 O2.94 Sr0.6,4
Br1 Ce1 La1 S5 Sb1,9
Bi4 Cl16 Te14,17
Ge1 Ho3 Li1 S7,6
B3 Ba1 Li1 S6,11
Fe0.81 V0.19,1
Ba1 Ir1 P1,3
Al1.97 Ce0.015 Mg2.03 N4 Sr0.985,3
Cd3 Cl3 P1,5
Al2 Ca0.655 Ce0.07 O8 Si2 Tb0.1 Yb0.06,20
Ba1 Cu2 Se4 Sn1,6
Cr2 Np1 Si2,3
Ca1.33 La1.33 Mo4 Na1.33 O16,3
Er1 Ga0.4 Mn1.6,2
Na2 S3 U1,6
Al12 Ru1,8
Cl3 N1 W1,10
Cs2 O2.5 Sb1,9
C1 N1 Na1 S1,4
Bi1 Ni0.97,14
O5 V3,8
B13 Ho4 Ni1,5
B1 Fe11.96 Nd2 Si2.04,9
Cu1 Eu1 Sb1,3
Ca0.4 La1.6 Ni1 O4.03,4
Ga1 S4 Sc1 Zn1,4
Pt1 Tb2,3
Ba0.99 O3 U0.99,4
Co1 Dy2 Ge2,5
Ag1 Hg2 O4 P1,6
Al3 Nb0.5 Ta0.5,3
Ag1 S8 Tb5,2
H9 Cu1 Fe1 O13 S2,17
In0.5 O2 Pa0.5,2
Al3 Lu10 Os1,5
Ce1 Pd4 Sn1,10
Ga1 Na1 Sn5,3
H16 B4 Li1 Y1,7
Fe3.58 N1 Sn0.42,3
Cl14 Hf1 Mo2 O2 Se8,14
O10 Ru3 Sr4,16
Cr0.85 Cu0.15 La1 O3,4
Ho1 Sb2,2
Ba0.05 Ca0.3 La0.65 Mn1 O3,3
Cu4 Eu1 P3,4
Er2 In1 Ni1.78,3
Co1 F1 Li2 O4 P1,15
Cr0.08 O1 Zn0.92,2
Ba3 Fe26 O41,20
Li0.62 P2 Sn2.38,3
O24 P6 S1 Sr10,9
Al1 Ca2 F2 Mg5 Na1 O22 Si7,14
H17 Cl1 Co1 N5 O4 S2,20
Ba1.6 La0.4 Mn1 O6 Sb1,5
